participant_id,group,timestamp,event_type,session_id,course_id,step_number,success,duration_seconds,hint_level
P007,B,2026-01-12T10:32:40.007Z,course_access,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:32:40.178Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,2,0,0,0
P007,B,2026-01-12T10:32:40.521Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,2,0,0,0
P007,B,2026-01-12T10:33:29.133Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:33:29.686Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:33:30.172Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:34:04.988Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:34:05.355Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:34:05.721Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:34:06.075Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:34:06.471Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:34:06.819Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:35:29.818Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:35:31.281Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:35:32.230Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:36:00.356Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:36:00.781Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:36:01.184Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:36:46.108Z,course_access,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:36:46.109Z,step_start,session-1768213686940-usdja0kmu,bmi-calculator,1,0,0,0
P007,B,2026-01-12T10:36:46.479Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,1,0,0,0
P007,B,2026-01-12T10:36:46.931Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,1,0,0,0
P007,B,2026-01-12T10:37:16.388Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,1,0,0,0
P007,B,2026-01-12T10:37:16.495Z,step_complete,session-1768213686940-usdja0kmu,bmi-calculator,1,0,34,0
P007,B,2026-01-12T10:37:21.688Z,course_access,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:37:21.688Z,step_start,session-1768213686940-usdja0kmu,bmi-calculator,2,0,0,0
P007,B,2026-01-12T10:37:21.825Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,2,0,0,0
P007,B,2026-01-12T10:37:22.180Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,2,0,0,0
P007,B,2026-01-12T10:37:27.436Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:37:27.859Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:37:28.305Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:38:13.943Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:38:14.418Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:38:14.853Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:38:37.189Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,2,1,0,0
P007,B,2026-01-12T10:38:37.861Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:38:38.339Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:38:38.688Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,2,0,0,0
P007,B,2026-01-12T10:38:46.113Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,2,0,0,0
P007,B,2026-01-12T10:38:46.236Z,step_complete,session-1768213686940-usdja0kmu,bmi-calculator,2,0,88,0
P007,B,2026-01-12T10:38:53.463Z,ai_drill_selection,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:39:06.136Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:39:06.137Z,drill_mcq_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,1,0,0
P007,B,2026-01-12T10:39:35.213Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:39:35.214Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,1,0,0
P007,B,2026-01-12T10:39:40.429Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:39:40.881Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:39:40.985Z,drill_session_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:39:46.688Z,course_access,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:39:46.689Z,step_start,session-1768213686940-usdja0kmu,bmi-calculator,3,0,0,0
P007,B,2026-01-12T10:39:46.789Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,3,0,0,0
P007,B,2026-01-12T10:39:47.182Z,topic_introduced,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:39:47.503Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,3,0,0,0
P007,B,2026-01-12T10:42:25.285Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,1,0,0
P007,B,2026-01-12T10:42:26.169Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:42:26.628Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:43:02.464Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,1,0,0
P007,B,2026-01-12T10:43:02.953Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:43:03.271Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:44:44.546Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,1,0,0
P007,B,2026-01-12T10:44:45.725Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:44:46.103Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:45:04.683Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,1,0,0
P007,B,2026-01-12T10:45:05.077Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:45:05.409Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:45:41.585Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,1,0,0
P007,B,2026-01-12T10:45:42.025Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:45:42.382Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:46:45.899Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,0,0,0
P007,B,2026-01-12T10:46:46.778Z,error_entry_added,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:46:47.141Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:46:47.464Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:46:47.765Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,3,0,0,0
P007,B,2026-01-12T10:47:23.481Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,1,0,0
P007,B,2026-01-12T10:47:23.961Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:47:24.365Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:47:37.901Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,3,1,0,0
P007,B,2026-01-12T10:47:38.566Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:47:39.072Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:47:39.405Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,3,0,0,0
P007,B,2026-01-12T10:47:45.065Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,3,0,0,0
P007,B,2026-01-12T10:47:45.174Z,step_complete,session-1768213686940-usdja0kmu,bmi-calculator,3,0,482,0
P007,B,2026-01-12T10:47:52.631Z,ai_drill_selection,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:48:00.037Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:48:10.723Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:48:10.725Z,drill_mcq_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,1,0,0
P007,B,2026-01-12T10:48:56.447Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:48:56.449Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,1,0,0
P007,B,2026-01-12T10:49:00.852Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:49:01.277Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:49:01.527Z,drill_session_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:49:07.317Z,step_start,session-1768213686940-usdja0kmu,bmi-calculator,4,0,0,0
P007,B,2026-01-12T10:49:07.317Z,course_access,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:49:07.588Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,4,0,0,0
P007,B,2026-01-12T10:49:07.967Z,topic_introduced,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:49:08.235Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,4,0,0,0
P007,B,2026-01-12T10:50:21.716Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,4,1,0,0
P007,B,2026-01-12T10:50:22.764Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:50:23.193Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:50:23.494Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,4,0,0,0
P007,B,2026-01-12T10:50:27.686Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,4,0,0,0
P007,B,2026-01-12T10:50:27.818Z,step_complete,session-1768213686940-usdja0kmu,bmi-calculator,4,0,84,0
P007,B,2026-01-12T10:50:36.103Z,ai_drill_selection,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:50:45.433Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:50:45.434Z,drill_mcq_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,1,0,0
P007,B,2026-01-12T10:52:09.779Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:52:09.781Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:54:52.125Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:54:52.128Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:55:29.834Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:55:29.837Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:55:56.189Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:55:56.190Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:56:21.704Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:56:21.706Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:56:24.704Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:56:24.706Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:56:31.217Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:56:31.218Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:56:58.246Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:56:58.247Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,1,0,0
P007,B,2026-01-12T10:57:06.644Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:57:06.995Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:57:07.413Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:57:07.748Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:57:07.845Z,drill_session_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:57:13.638Z,course_access,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T10:57:13.638Z,step_start,session-1768213686940-usdja0kmu,bmi-calculator,5,0,0,0
P007,B,2026-01-12T10:57:13.874Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,5,0,0,0
P007,B,2026-01-12T10:57:14.310Z,topic_introduced,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T10:57:14.613Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:01:04.658Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,5,1,0,0
P007,B,2026-01-12T11:01:05.672Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:01:06.022Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:04:06.081Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,5,1,0,0
P007,B,2026-01-12T11:04:06.472Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:04:06.863Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:08:02.025Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,5,1,0,0
P007,B,2026-01-12T11:08:02.870Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:08:03.312Z,incorrect_solution,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:11:33.767Z,code_execution,session-1768213686940-usdja0kmu,bmi-calculator,5,1,0,0
P007,B,2026-01-12T11:11:34.822Z,performance_score_update,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:11:35.222Z,topic_weight_change,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:11:35.692Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:12:34.045Z,step_snapshot,session-1768213686940-usdja0kmu,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:12:34.207Z,step_complete,session-1768213686940-usdja0kmu,bmi-calculator,5,0,924,0
P007,B,2026-01-12T11:12:47.139Z,ai_drill_selection,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:12:54.010Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:12:54.011Z,drill_mcq_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,1,0,0
P007,B,2026-01-12T11:13:58.990Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:13:58.991Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:14:10.528Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:14:10.529Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:16:00.255Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:16:00.257Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:16:24.779Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:16:24.780Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:16:36.954Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:16:36.957Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:17:05.442Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:17:05.444Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:17:38.162Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:17:38.164Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:17:40.588Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:17:40.588Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:23:55.351Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:23:55.353Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:25:22.514Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:25:22.515Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:27:32.651Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:27:32.652Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:27:54.237Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:27:54.239Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:28:10.401Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:28:10.402Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:32:28.612Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:32:28.615Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:32:48.294Z,drill_attempt,session-1768213686940-usdja0kmu,,0,0,0,0
P007,B,2026-01-12T11:32:48.296Z,drill_code_completed,session-1768213686940-usdja0kmu,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:37:09.748Z,session_start,session-1768217829748-7zigh70e8,,0,0,0,0
P007,B,2026-01-12T11:37:09.749Z,session_start,session-1768217829749-4w9pjfvww,,0,0,0,0
P007,B,2026-01-12T11:37:09.779Z,session_start,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:37:10.453Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:37:10.515Z,course_access,session-1768217829748-7zigh70e8,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:37:10.535Z,step_start,session-1768217829749-4w9pjfvww,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:37:10.557Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:38:54.784Z,code_execution,session-1768217829779-lpgn64reo,bmi-calculator,5,1,0,0
P007,B,2026-01-12T11:38:55.911Z,performance_score_update,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:38:56.294Z,topic_weight_change,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:38:56.621Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:38:59.811Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,5,0,0,0
P007,B,2026-01-12T11:38:59.977Z,step_complete,session-1768217829779-lpgn64reo,bmi-calculator,5,0,115,0
P007,B,2026-01-12T11:39:08.373Z,ai_drill_selection,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:39:15.758Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:39:21.913Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:39:21.915Z,drill_mcq_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,1,0,0
P007,B,2026-01-12T11:40:32.087Z,drill_code_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:40:32.087Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:40:47.700Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:40:47.701Z,drill_code_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,1,0,0
P007,B,2026-01-12T11:42:00.822Z,performance_score_update,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:42:01.148Z,topic_weight_change,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:42:01.424Z,performance_score_update,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:42:01.697Z,topic_weight_change,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:42:01.797Z,drill_session_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:42:05.751Z,course_access,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:42:05.751Z,step_start,session-1768217829779-lpgn64reo,bmi-calculator,6,0,0,0
P007,B,2026-01-12T11:42:05.798Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,6,0,0,0
P007,B,2026-01-12T11:42:06.110Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,6,0,0,0
P007,B,2026-01-12T11:46:26.708Z,code_execution,session-1768217829779-lpgn64reo,bmi-calculator,6,1,0,0
P007,B,2026-01-12T11:46:27.528Z,performance_score_update,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:46:27.899Z,incorrect_solution,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:47:11.490Z,code_execution,session-1768217829779-lpgn64reo,bmi-calculator,6,1,0,0
P007,B,2026-01-12T11:47:11.934Z,performance_score_update,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:47:12.261Z,topic_weight_change,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:47:12.586Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,6,0,0,0
P007,B,2026-01-12T11:47:25.324Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,6,0,0,0
P007,B,2026-01-12T11:47:25.422Z,step_complete,session-1768217829779-lpgn64reo,bmi-calculator,6,0,322,0
P007,B,2026-01-12T11:47:33.639Z,ai_drill_selection,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:47:49.013Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:47:55.087Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:47:55.088Z,drill_mcq_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,1,0,0
P007,B,2026-01-12T11:49:57.536Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:49:57.537Z,drill_code_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,1,0,0
P007,B,2026-01-12T11:50:01.619Z,performance_score_update,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:50:01.937Z,topic_weight_change,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:50:02.030Z,drill_session_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:50:05.569Z,course_access,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:50:05.570Z,step_start,session-1768217829779-lpgn64reo,bmi-calculator,7,0,0,0
P007,B,2026-01-12T11:50:05.730Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,7,0,0,0
P007,B,2026-01-12T11:50:05.989Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,7,0,0,0
P007,B,2026-01-12T11:52:39.274Z,code_execution,session-1768217829779-lpgn64reo,bmi-calculator,7,1,0,0
P007,B,2026-01-12T11:52:40.097Z,performance_score_update,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:52:40.425Z,topic_weight_change,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:52:40.674Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,7,0,0,0
P007,B,2026-01-12T11:52:47.365Z,step_snapshot,session-1768217829779-lpgn64reo,bmi-calculator,7,0,0,0
P007,B,2026-01-12T11:52:47.445Z,step_complete,session-1768217829779-lpgn64reo,bmi-calculator,7,0,164,0
P007,B,2026-01-12T11:52:55.688Z,ai_drill_selection,session-1768217829779-lpgn64reo,bmi-calculator,0,0,0,0
P007,B,2026-01-12T11:53:02.265Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
P007,B,2026-01-12T11:53:02.267Z,drill_mcq_completed,session-1768217829779-lpgn64reo,bmi-calculator,0,1,0,0
P007,B,2026-01-12T11:55:39.191Z,drill_attempt,session-1768217829779-lpgn64reo,,0,0,0,0
